"recording_id","initial_time","final_time","species","total_time","min_code_n_ind"
"173","5","8","Passer domesticus","0.67","1"
"173","6","9","Luscinia megarhynchos","1.36","1"
"173","6","9","Parus major","1.33","4"
"173","6","9","Passer domesticus","1.08","1"
"173","7","10","Luscinia megarhynchos","0.36","1"
"173","7","10","Parus major","0.33","4"
"173","7","10","Parus major","0.78","1"
"173","7","10","Passer domesticus","1.08","1"
"173","8","11","Luscinia megarhynchos","0.95","4"
"173","8","11","Parus major","0.92","1"
"173","8","11","Parus major","0.62","1"
"173","8","11","Passer domesticus","0.41","1"
"173","8","11","Passer domesticus","0.19","1"
"173","9","12","Luscinia megarhynchos","1.95","4"
"173","9","12","Parus major","0.92","1"
"173","9","12","Parus major","0.62","1"
"173","9","12","Parus major","0.22","1"
"173","9","12","Passer domesticus","0.23","1"
"173","10","13","Luscinia megarhynchos","2.61","4"
"173","10","13","Parus major","0.15","1"
"173","10","13","Parus major","0.62","1"
"173","10","13","Parus major","0.99","1"
"173","10","13","Passer domesticus","0.23","1"
"173","11","14","Luscinia megarhynchos","1.66","4"
"173","11","14","Parus major","0.99","1"
"173","11","14","Passer domesticus","0.04","1"
"173","11","14","Passer domesticus","0.56","2"
"173","12","15","Luscinia megarhynchos","0.66","4"
"173","12","15","Parus major","0.78","1"
"173","12","15","Parus major","0.83","1"
"173","12","15","Passer domesticus","0.56","2"
"173","12","15","Turdus merula","0.74","4"
"173","13","16","Parus major","0.83","1"
"173","13","16","Passer domesticus","0.56","2"
"173","13","16","Passer domesticus","0.33","1"
"173","13","16","Turdus merula","1.19","4"
"173","14","17","Parus major","0.83","1"
"173","14","17","Passer domesticus","0.33","1"
"173","14","17","Turdus merula","1.19","4"
"173","15","18","Luscinia megarhynchos","0.46","1"
"173","15","18","Parus major","0.4","1"
"173","15","18","Passer domesticus","0.33","1"
"173","15","18","Sylvia atricapilla","0.89","4"
"173","15","18","Turdus merula","0.45","4"
"173","16","19","Luscinia megarhynchos","1.24","1"
"173","16","19","Parus major","0.4","1"
"173","16","19","Sylvia atricapilla","1.89","4"
"173","17","20","Luscinia megarhynchos","1.24","1"
"173","17","20","Parus major","0.4","1"
"173","17","20","Parus major","0.87","1"
"173","17","20","Sylvia atricapilla","1.9","4"
"173","17","20","Turdus merula","0.28","1"
"173","18","21","Corvus corone","0.33","1"
"173","18","21","Luscinia megarhynchos","0.78","1"
"173","18","21","Parus major","0.87","1"
"173","18","21","Sylvia atricapilla","1.01","4"
"173","18","21","Turdus merula","0.95","1"
"173","19","22","Carduelis carduelis","0.54","1"
"173","19","22","Corvus corone","0.71","1"
"173","19","22","Parus major","0.87","1"
"173","19","22","Passer domesticus","0.05","1"
"173","19","22","Sylvia atricapilla","0.01","4"
"173","19","22","Turdus merula","0.95","1"
"173","20","23","Carduelis carduelis","0.54","1"
"173","20","23","Corvus corone","0.71","1"
"173","20","23","Luscinia megarhynchos","0.57","4"
"173","20","23","Passer domesticus","0.36","1"
"173","20","23","Turdus merula","0.67","1"
"173","21","24","Carduelis carduelis","0.54","1"
"173","21","24","Corvus corone","0.38","1"
"173","21","24","Luscinia megarhynchos","1.57","4"
"173","21","24","Parus major","0.45","4"
"173","21","24","Passer domesticus","0.36","1"
"173","22","25","Luscinia megarhynchos","2.57","4"
"173","22","25","Parus major","0.45","4"
"173","22","25","Passer domesticus","0.31","1"
"173","23","26","Luscinia megarhynchos","2.12","4"
"173","23","26","Parus major","0.45","4"
"173","23","26","Parus major","0.09","1"
"173","24","27","Corvus corone","0.46","1"
"173","24","27","Luscinia megarhynchos","1.12","4"
"173","24","27","Parus major","0.34","1"
"173","25","28","Corvus corone","0.59","1"
"173","25","28","Luscinia megarhynchos","0.12","4"
"173","25","28","Parus major","0.34","1"
"173","25","28","Turdus merula","0.81","1"
"173","26","29","Corvus corone","0.59","1"
"173","26","29","Luscinia megarhynchos","0.33","4"
"173","26","29","Parus major","0.24","1"
"173","26","29","Passer domesticus","0.64","1"
"173","26","29","Turdus merula","1.09","1"
"173","27","30","Corvus corone","0.13","1"
"173","27","30","Luscinia megarhynchos","1.33","4"
"173","27","30","Passer domesticus","1.64","1"
"173","27","30","Turdus merula","1.09","1"
"173","28","31","Luscinia megarhynchos","1.73","4"
"173","28","31","Passer domesticus","2.04","1"
"173","28","31","Turdus merula","0.28","1"
"173","29","32","Corvus corone","0.54","1"
"173","29","32","Luscinia megarhynchos","1.4","4"
"173","29","32","Passer domesticus","1.4","1"
"173","30","33","Corvus corone","0.66","1"
"173","30","33","Luscinia megarhynchos","0.4","4"
"173","30","33","Passer domesticus","0.4","1"
"173","30","33","Passer domesticus","0.3","1"
"173","31","34","Corvus corone","0.66","1"
"173","31","34","Luscinia megarhynchos","0.68","4"
"173","31","34","Passer domesticus","0.3","1"
"173","31","34","Passer domesticus","0.05","1"
"173","31","34","Turdus merula","0.61","4"
"173","32","35","Corvus corone","0.12","1"
"173","32","35","Luscinia megarhynchos","1.68","4"
"173","32","35","Passer domesticus","0.3","1"
"173","32","35","Passer domesticus","0.32","1"
"173","32","35","Turdus merula","1.34","4"
"173","33","36","Luscinia megarhynchos","1.84","4"
"173","33","36","Passer domesticus","0.32","1"
"173","33","36","Passer domesticus","0.26","1"
"173","33","36","Turdus merula","1.34","4"
"173","34","37","Corvus corone","0.61","4"
"173","34","37","Luscinia megarhynchos","1.16","4"
"173","34","37","Parus major","0.05","4"
"173","34","37","Passer domesticus","0.27","1"
"173","34","37","Passer domesticus","0.26","1"
"173","34","37","Turdus merula","0.72","4"
"173","35","38","Corvus corone","0.89","4"
"173","35","38","Corvus corone","0.08","4"
"173","35","38","Luscinia megarhynchos","0.16","4"
"173","35","38","Parus major","1.05","4"
"173","35","38","Passer domesticus","0.26","1"
"173","36","39","Corvus corone","0.89","4"
"173","36","39","Corvus corone","0.98","4"
"173","36","39","Parus major","1.72","4"
"173","37","40","Corvus corone","0.28","4"
"173","37","40","Corvus corone","0.98","4"
"173","37","40","Luscinia megarhynchos","0.58","1"
"173","37","40","Parus major","1.67","4"
"173","37","40","Passer domesticus","0.22","1"
"173","38","41","Corvus corone","0.89","4"
"173","38","41","Luscinia megarhynchos","1.58","1"
"173","38","41","Parus major","0.67","4"
"173","38","41","Passer domesticus","1.22","1"
"173","39","42","Corvus corone","0.72","1"
"173","39","42","Luscinia megarhynchos","1.86","1"
"173","39","42","Passer domesticus","1.29","1"
"173","40","43","Corvus corone","1.72","1"
"173","40","43","Luscinia megarhynchos","1.28","1"
"173","40","43","Passer domesticus","1.06","1"
"173","41","44","Corvus corone","2.28","1"
"173","41","44","Luscinia megarhynchos","0.28","1"
"173","41","44","Parus major","0.63","4"
"173","41","44","Passer domesticus","0.06","1"
"173","41","44","Sylvia atricapilla","0.01","1"
"173","42","45","Corvus corone","1.56","1"
"173","42","45","Parus major","0.75","4"
"173","42","45","Passer domesticus","0.72","1"
"173","42","45","Sylvia atricapilla","1.01","1"
"173","43","46","Corvus corone","0.56","1"
"173","43","46","Parus major","0.75","4"
"173","43","46","Passer domesticus","1.09","1"
"173","43","46","Sylvia atricapilla","1.02","1"
"173","44","47","Parus major","0.12","4"
"173","44","47","Passer domesticus","1.09","1"
"173","44","47","Sylvia atricapilla","1","1"
"173","44","47","Turdus merula","0.35","4"
"173","45","48","Parus major","0.63","1"
"173","45","48","Passer domesticus","0.37","1"
"173","45","48","Sylvia atricapilla","0","1"
"173","45","48","Turdus merula","1.35","4"
"173","46","49","Parus major","0.66","1"
"173","46","49","Passer domesticus","0.12","1"
"173","46","49","Turdus merula","1.38","4"
"173","47","50","Carduelis carduelis","0.94","4"
"173","47","50","Parus major","0.66","1"
"173","47","50","Passer domesticus","1.12","1"
"173","47","50","Turdus merula","1.03","4"
"173","48","51","Carduelis carduelis","1.94","4"
"173","48","51","Parus major","0.03","1"
"173","48","51","Passer domesticus","1.32","1"
"173","48","51","Passer domesticus","0.5","1"
"173","48","51","Sylvia atricapilla","0.5","1"
"173","48","51","Turdus merula","0.03","4"
"173","49","52","Carduelis carduelis","2.94","4"
"173","49","52","Passer domesticus","1.2","1"
"173","49","52","Passer domesticus","1.5","1"
"173","49","52","Sylvia atricapilla","1.5","1"
"173","50","53","Carduelis carduelis","3","4"
"173","50","53","Parus major","0.1","1"
"173","50","53","Passer domesticus","0.2","1"
"173","50","53","Passer domesticus","1.59","1"
"173","50","53","Sylvia atricapilla","2.02","1"
"173","51","54","Carduelis carduelis","3","4"
"173","51","54","Parus major","0.71","1"
"173","51","54","Passer domesticus","1.09","1"
"173","51","54","Sylvia atricapilla","1.52","1"
"173","52","55","Carduelis carduelis","2.66","4"
"173","52","55","Parus major","0.71","1"
"173","52","55","Passer domesticus","0.09","1"
"173","52","55","Sylvia atricapilla","0.52","1"
"173","53","56","Carduelis carduelis","1.66","4"
"173","53","56","Parus major","0.6","1"
"173","54","57","Carduelis carduelis","0.66","4"
"173","54","57","Luscinia megarhynchos","0.94","1"
"173","55","58","Carduelis carduelis","0.69","4"
"173","55","58","Luscinia megarhynchos","1.19","1"
"173","55","58","Passer domesticus","0.09","1"
"173","56","59","Carduelis carduelis","1.69","4"
"173","56","59","Luscinia megarhynchos","1.19","1"
"173","56","59","Passer domesticus","0.21","1"
"173","56","59","Passer domesticus","0.2","1"
"173","57","60","Carduelis carduelis","2.45","4"
"173","57","60","Luscinia megarhynchos","0.25","1"
"173","57","60","Passer domesticus","0.21","1"
"173","57","60","Passer domesticus","1.09","1"
"173","57","60","Turdus merula","0.69","4"
"174","0","3","Passer domesticus","0.65","1"
"174","0","3","Passer domesticus","0.2","4"
"174","0","3","Turdus merula","0.54","1"
"174","0","3","Turdus merula","0.6","1"
"174","1","4","Passer domesticus","1.2","4"
"174","1","4","Turdus merula","0.98","1"
"174","2","5","Passer domesticus","2.2","4"
"174","2","5","Turdus merula","0.98","1"
"174","3","6","Passer domesticus","3","4"
"174","3","6","Turdus merula","0.38","1"
"174","4","7","Passer domesticus","3","4"
"174","5","8","Passer domesticus","3","4"
"174","6","9","Passer domesticus","3","4"
"174","7","10","Passer domesticus","3","4"
"174","8","11","Passer domesticus","2.2","4"
"174","9","12","Passer domesticus","1.2","4"
"174","10","13","Passer domesticus","0.2","4"
"174","10","13","Passer domesticus","0.11","4"
"174","11","14","Passer domesticus","1.11","4"
"174","12","15","Passer domesticus","2.11","4"
"174","12","15","Turdus merula","0.52","1"
"174","13","16","Passer domesticus","3","4"
"174","13","16","Turdus merula","1.1","1"
"174","14","17","Passer domesticus","3","4"
"174","14","17","Turdus merula","1.1","1"
"174","15","18","Passer domesticus","3","4"
"174","15","18","Turdus merula","0.58","1"
"174","16","19","Passer domesticus","3","4"
"174","17","20","Passer domesticus","3","4"
"174","18","21","Passer domesticus","3","4"
"174","19","22","Passer domesticus","3","4"
"174","20","23","Passer domesticus","3","4"
"174","20","23","Turdus merula","0.88","1"
"174","21","24","Passer domesticus","3","4"
"174","21","24","Turdus merula","1.03","1"
"174","22","25","Passer domesticus","3","4"
"174","22","25","Turdus merula","1.03","1"
"174","23","26","Passer domesticus","3","4"
"174","23","26","Turdus merula","0.14","1"
"174","24","27","Passer domesticus","3","4"
"174","25","28","Passer domesticus","3","4"
"174","26","29","Passer domesticus","3","4"
"174","27","30","Passer domesticus","3","4"
"174","27","30","Turdus merula","0.58","1"
"174","28","31","Passer domesticus","3","4"
"174","28","31","Turdus merula","0.66","1"
"174","29","32","Passer domesticus","3","4"
"174","29","32","Turdus merula","0.66","1"
"174","30","33","Passer domesticus","3","4"
"174","30","33","Turdus merula","0.08","1"
"174","31","34","Passer domesticus","3","4"
"174","32","35","Passer domesticus","3","4"
"174","33","36","Passer domesticus","3","4"
"174","34","37","Passer domesticus","3","4"
"174","35","38","Passer domesticus","3","4"
"174","36","39","Passer domesticus","3","4"
"174","37","40","Passer domesticus","3","4"
"174","38","41","Passer domesticus","3","4"
"174","39","42","Passer domesticus","3","4"
"174","39","42","Passer domesticus","0.51","1"
"174","40","43","Passer domesticus","3","4"
"174","40","43","Passer domesticus","1.51","1"
"174","41","44","Passer domesticus","2.8","4"
"174","41","44","Passer domesticus","2.51","1"
"174","42","45","Passer domesticus","1.8","4"
"174","42","45","Passer domesticus","3","1"
"174","43","46","Lullula arborea","0.57","1"
"174","43","46","Passer domesticus","0.8","4"
"174","43","46","Passer domesticus","3","1"
"174","44","47","Lullula arborea","1.12","1"
"174","44","47","Passer domesticus","3","1"
"174","45","48","Lullula arborea","1.12","1"
"174","45","48","Passer domesticus","3","1"
"174","46","49","Lullula arborea","0.55","1"
"174","46","49","Passer domesticus","3","1"
"174","47","50","Passer domesticus","3","1"
"174","48","51","Passer domesticus","3","1"
"174","49","52","Passer domesticus","3","1"
"174","50","53","Passer domesticus","3","1"
"174","51","54","Passer domesticus","2.18","1"
"174","52","55","Passer domesticus","1.18","1"
"174","53","56","Passer domesticus","0.18","1"
"174","54","57","Lullula arborea","0.64","1"
"174","55","58","Lullula arborea","1.64","1"
"174","56","59","Lullula arborea","1.71","1"
"174","57","60","Lullula arborea","1.07","1"
"175","0","3","Sylvia atricapilla","2.96","1"
"175","1","4","Sylvia atricapilla","3","1"
"175","2","5","Sylvia atricapilla","3","1"
"175","3","6","Sylvia atricapilla","3","1"
"175","4","7","Sylvia atricapilla","3","1"
"175","5","8","Sylvia atricapilla","3","1"
"175","6","9","Sylvia atricapilla","3","1"
"175","7","10","Sylvia atricapilla","3","1"
"175","8","11","Sylvia atricapilla","2.41","1"
"175","9","12","Cyanistes caeruleus","0.34","4"
"175","9","12","Sylvia atricapilla","1.41","1"
"175","9","12","Sylvia atricapilla","0.64","1"
"175","10","13","Cyanistes caeruleus","0.73","4"
"175","10","13","Sylvia atricapilla","0.41","1"
"175","10","13","Sylvia atricapilla","1.64","1"
"175","11","14","Cyanistes caeruleus","0.73","4"
"175","11","14","Sylvia atricapilla","2.64","1"
"175","12","15","Cyanistes caeruleus","0.39","4"
"175","12","15","Sylvia atricapilla","2.73","1"
"175","13","16","Sylvia atricapilla","1.73","1"
"175","13","16","Sylvia atricapilla","0.92","1"
"175","14","17","Sylvia atricapilla","0.73","1"
"175","14","17","Sylvia atricapilla","1.92","1"
"175","15","18","Sylvia atricapilla","2.17","1"
"175","15","18","Sylvia atricapilla","0.79","1"
"175","16","19","Sylvia atricapilla","1.25","1"
"175","16","19","Sylvia atricapilla","0.87","1"
"175","17","20","Sylvia atricapilla","0.25","1"
"175","17","20","Sylvia atricapilla","0.87","1"
"175","18","21","Sylvia atricapilla","0.07","1"
"175","22","25","Sylvia atricapilla","0.25","2"
"175","23","26","Sylvia atricapilla","1.25","2"
"175","24","27","Sylvia atricapilla","2.25","2"
"175","25","28","Sylvia atricapilla","3","2"
"175","26","29","Sylvia atricapilla","3","2"
"175","27","30","Sylvia atricapilla","3","2"
"175","28","31","Sylvia atricapilla","3","2"
"175","29","32","Sylvia atricapilla","3","2"
"175","30","33","Sylvia atricapilla","3","2"
"175","31","34","Sylvia atricapilla","2.66","2"
"175","32","35","Sylvia atricapilla","1.66","2"
"175","33","36","Sylvia atricapilla","0.66","2"
"175","35","38","Sylvia atricapilla","0.05","4"
"175","36","39","Sylvia atricapilla","1.05","4"
"175","37","40","Sylvia atricapilla","2.05","4"
"175","37","40","Turdus merula","0.52","4"
"175","38","41","Sylvia atricapilla","3","4"
"175","38","41","Turdus merula","1.26","4"
"175","39","42","Sylvia atricapilla","3","4"
"175","39","42","Turdus merula","1.26","4"
"175","40","43","Sylvia atricapilla","2.87","4"
"175","40","43","Turdus merula","0.74","4"
"175","41","44","Sylvia atricapilla","1.87","4"
"175","42","45","Sylvia atricapilla","0.87","4"
"175","45","48","Sylvia atricapilla","0.61","1"
"175","46","49","Sylvia atricapilla","1.61","1"
"175","47","50","Sylvia atricapilla","1.94","1"
"175","48","51","Sylvia atricapilla","1.33","1"
"175","49","52","Sylvia atricapilla","0.33","1"
"175","50","53","Sylvia atricapilla","0.36","1"
"175","51","54","Sylvia atricapilla","1.36","1"
"175","52","55","Sylvia atricapilla","1.74","1"
"175","53","56","Sylvia atricapilla","1.38","1"
"175","54","57","Sylvia atricapilla","0.38","1"
"176","22","25","Luscinia megarhynchos","0.46","1"
"176","23","26","Luscinia megarhynchos","1.46","1"
"176","24","27","Luscinia megarhynchos","1.77","1"
"176","25","28","Luscinia megarhynchos","1.3","1"
"176","26","29","Luscinia megarhynchos","0.3","1"
"176","30","33","Luscinia megarhynchos","0.67","1"
"176","31","34","Luscinia megarhynchos","0.97","1"
"176","32","35","Luscinia megarhynchos","0.97","1"
"176","33","36","Luscinia megarhynchos","0.29","1"
"176","55","58","Luscinia megarhynchos","0.92","1"
"176","56","59","Luscinia megarhynchos","1.57","1"
"176","57","60","Luscinia megarhynchos","1.57","1"
"177","0","3","Corvus corone","1.4","1"
